,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,track_name
247,0.442,0.375,4,-9.832,0,0.0632,0.49,0.0,0.106,0.0723,141.931,audio_features,6YnrCLIFvf0kbtB0hmvJHs,spotify:track:6YnrCLIFvf0kbtB0hmvJHs,https://api.spotify.com/v1/tracks/6YnrCLIFvf0kbtB0hmvJHs,https://api.spotify.com/v1/audio-analysis/6YnrCLIFvf0kbtB0hmvJHs,224107,4,Arkells,Passenger Seat
248,0.694,0.709,7,-6.205,0,0.103,0.0966,0.0,0.267,0.566,114.966,audio_features,0jTTjg6q4jsd2RhuHwTvLj,spotify:track:0jTTjg6q4jsd2RhuHwTvLj,https://api.spotify.com/v1/tracks/0jTTjg6q4jsd2RhuHwTvLj,https://api.spotify.com/v1/audio-analysis/0jTTjg6q4jsd2RhuHwTvLj,188000,4,Ashley Tisdale,He Said She Said
249,0.528,0.923,1,-1.884,0,0.058,0.00536,1.46e-05,0.134,0.267,130.067,audio_features,1bYtKF2sY2wLU6xdVaqIqD,spotify:track:1bYtKF2sY2wLU6xdVaqIqD,https://api.spotify.com/v1/tracks/1bYtKF2sY2wLU6xdVaqIqD,https://api.spotify.com/v1/audio-analysis/1bYtKF2sY2wLU6xdVaqIqD,179200,4,Ashley Tisdale,"It's Alright, It's OK"
250,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,0AUvWawuP0ibk4SQ3sIZjk,spotify:track:0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/tracks/0AUvWawuP0ibk4SQ3sIZjk,https://api.spotify.com/v1/audio-analysis/0AUvWawuP0ibk4SQ3sIZjk,146523,4,Ashnikko,Daisy
251,0.672,0.625,7,-5.068,0,0.0468,0.0774,0.0,0.0934,0.423,120.038,audio_features,46u5B2WN4wryYLZuMAOmI4,spotify:track:46u5B2WN4wryYLZuMAOmI4,https://api.spotify.com/v1/tracks/46u5B2WN4wryYLZuMAOmI4,https://api.spotify.com/v1/audio-analysis/46u5B2WN4wryYLZuMAOmI4,208729,4,Astrid S,Hurts So Good
252,0.574,0.882,10,-6.823,0,0.229,0.0377,0.0,0.104,0.677,80.114,audio_features,2cmUh2CdtLxew8pDMEkpqu,spotify:track:2cmUh2CdtLxew8pDMEkpqu,https://api.spotify.com/v1/tracks/2cmUh2CdtLxew8pDMEkpqu,https://api.spotify.com/v1/audio-analysis/2cmUh2CdtLxew8pDMEkpqu,198587,4,Astronautalis,"The River, the Woods"
253,0.499,0.827,0,-8.151,1,0.177,0.135,1.42e-06,0.164,0.691,161.375,audio_features,4Nu5ZslylWnURh2MJheQmc,spotify:track:4Nu5ZslylWnURh2MJheQmc,https://api.spotify.com/v1/tracks/4Nu5ZslylWnURh2MJheQmc,https://api.spotify.com/v1/audio-analysis/4Nu5ZslylWnURh2MJheQmc,216347,4,Astronautalis,The Story of My Life (feat. P.O.S.)
254,0.706,0.885,8,-4.064,0,0.535,0.135,0.0,0.182,0.242,86.977,audio_features,3myb23BrV7FWclxRLvovpe,spotify:track:3myb23BrV7FWclxRLvovpe,https://api.spotify.com/v1/tracks/3myb23BrV7FWclxRLvovpe,https://api.spotify.com/v1/audio-analysis/3myb23BrV7FWclxRLvovpe,551040,4,Atmosphere,Always Coming Back Home To You
255,0.72,0.646,1,-4.694,1,0.282,0.182,1.92e-05,0.0801,0.289,90.072,audio_features,6KHjWaiAVPW38us7Iw2lac,spotify:track:6KHjWaiAVPW38us7Iw2lac,https://api.spotify.com/v1/tracks/6KHjWaiAVPW38us7Iw2lac,https://api.spotify.com/v1/audio-analysis/6KHjWaiAVPW38us7Iw2lac,225600,4,Atmosphere,Besos
256,0.931,0.792,8,-5.086,0,0.138,0.135,0.0,0.223,0.556,94.998,audio_features,4l1W5Ptj2uVOwGFs7Qcayc,spotify:track:4l1W5Ptj2uVOwGFs7Qcayc,https://api.spotify.com/v1/tracks/4l1W5Ptj2uVOwGFs7Qcayc,https://api.spotify.com/v1/audio-analysis/4l1W5Ptj2uVOwGFs7Qcayc,259453,4,Atmosphere,Bitter
257,0.634,0.784,4,-4.822,1,0.214,0.111,0.0,0.86,0.435,90.006,audio_features,6pZgQObBjEdnnREiRmvskP,spotify:track:6pZgQObBjEdnnREiRmvskP,https://api.spotify.com/v1/tracks/6pZgQObBjEdnnREiRmvskP,https://api.spotify.com/v1/audio-analysis/6pZgQObBjEdnnREiRmvskP,218173,4,Atmosphere,Everything
258,0.716,0.599,6,-5.236,1,0.0965,0.126,0.0,0.0837,0.723,80.96,audio_features,6i6riAOuyabaNDqXDA6IL5,spotify:track:6i6riAOuyabaNDqXDA6IL5,https://api.spotify.com/v1/tracks/6i6riAOuyabaNDqXDA6IL5,https://api.spotify.com/v1/audio-analysis/6i6riAOuyabaNDqXDA6IL5,216093,4,Atmosphere,Fortunate
259,0.846,0.615,10,-5.035,0,0.232,0.128,0.0,0.235,0.838,91.024,audio_features,0AJfRSyB5qwsccnBGOz52K,spotify:track:0AJfRSyB5qwsccnBGOz52K,https://api.spotify.com/v1/tracks/0AJfRSyB5qwsccnBGOz52K,https://api.spotify.com/v1/audio-analysis/0AJfRSyB5qwsccnBGOz52K,216187,4,Atmosphere,Perfect
260,0.497,0.628,5,-7.468,1,0.229,0.534,0.0,0.0958,0.697,84.559,audio_features,1qvGX5FURloewUNg8yll7D,spotify:track:1qvGX5FURloewUNg8yll7D,https://api.spotify.com/v1/tracks/1qvGX5FURloewUNg8yll7D,https://api.spotify.com/v1/audio-analysis/1qvGX5FURloewUNg8yll7D,237507,1,Atmosphere,Seismic Waves
261,0.863,0.829,7,-5.055,1,0.299,0.0757,0.0,0.287,0.952,100.143,audio_features,2CkWkgP5GovAROGyl6xtou,spotify:track:2CkWkgP5GovAROGyl6xtou,https://api.spotify.com/v1/tracks/2CkWkgP5GovAROGyl6xtou,https://api.spotify.com/v1/audio-analysis/2CkWkgP5GovAROGyl6xtou,248960,4,Atmosphere,Sep Seven Game Show Theme
262,0.684,0.397,6,-10.319,0,0.0809,0.21,0.0,0.235,0.0542,83.023,audio_features,3Hsejs8OSfZwqwFBuTeZuz,spotify:track:3Hsejs8OSfZwqwFBuTeZuz,https://api.spotify.com/v1/tracks/3Hsejs8OSfZwqwFBuTeZuz,https://api.spotify.com/v1/audio-analysis/3Hsejs8OSfZwqwFBuTeZuz,256360,4,Atmosphere,The Last to Say
263,0.455,0.831,7,-1.565,0,0.117,0.0581,0.0,0.0901,0.319,83.911,audio_features,0t1ABSWS7ucgY5hqueJ7HY,spotify:track:0t1ABSWS7ucgY5hqueJ7HY,https://api.spotify.com/v1/tracks/0t1ABSWS7ucgY5hqueJ7HY,https://api.spotify.com/v1/audio-analysis/0t1ABSWS7ucgY5hqueJ7HY,257320,4,Atmosphere,Trying To Find A Balance
264,0.404,0.571,0,-5.069,1,0.0303,0.182,2.08e-05,0.129,0.29,147.01,audio_features,2WZyfujzMweFLnozyUJBkW,spotify:track:2WZyfujzMweFLnozyUJBkW,https://api.spotify.com/v1/tracks/2WZyfujzMweFLnozyUJBkW,https://api.spotify.com/v1/audio-analysis/2WZyfujzMweFLnozyUJBkW,245933,4,Augustana,Boston
265,0.665,0.831,2,-4.472,0,0.0437,0.111,1.53e-06,0.0596,0.696,125.057,audio_features,6SpVp6ttad3XJOsjKBZwaq,spotify:track:6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/tracks/6SpVp6ttad3XJOsjKBZwaq,https://api.spotify.com/v1/audio-analysis/6SpVp6ttad3XJOsjKBZwaq,198006,4,Ava Max,Torn
266,0.537,0.953,2,-4.335,0,0.0654,0.00184,3.53e-05,0.334,0.397,123.163,audio_features,6rujTb9hJa0XdUNtPftz4M,spotify:track:6rujTb9hJa0XdUNtPftz4M,https://api.spotify.com/v1/tracks/6rujTb9hJa0XdUNtPftz4M,https://api.spotify.com/v1/audio-analysis/6rujTb9hJa0XdUNtPftz4M,421653,4,Avenged Sevenfold,Sidewinder
267,0.725,0.86,1,-3.726,1,0.182,0.422,0.000284,0.0674,0.791,175.896,audio_features,2vmfvSoZBFAt9hhRoEByLi,spotify:track:2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/tracks/2vmfvSoZBFAt9hhRoEByLi,https://api.spotify.com/v1/audio-analysis/2vmfvSoZBFAt9hhRoEByLi,230125,4,Aventura,Volví
268,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4,Avicii,Hey Brother
269,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,audio_features,591nHHHzZl1NLt9PMKpinM,spotify:track:591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/tracks/591nHHHzZl1NLt9PMKpinM,https://api.spotify.com/v1/audio-analysis/591nHHHzZl1NLt9PMKpinM,208320,4,Avicii,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit
270,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4,Avicii,Wake Me Up
271,0.211,0.958,8,-4.282,1,0.0541,0.000584,2.98e-06,0.796,0.609,174.229,audio_features,16nOQ4GwjOn7VGabXZQKnh,spotify:track:16nOQ4GwjOn7VGabXZQKnh,https://api.spotify.com/v1/tracks/16nOQ4GwjOn7VGabXZQKnh,https://api.spotify.com/v1/audio-analysis/16nOQ4GwjOn7VGabXZQKnh,184467,4,Avril Lavigne,"Basketcase - Live at The Point, Dublin, Ireland - March 2003"
272,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4,Avril Lavigne,Complicated
273,0.445,0.905,1,-3.537,1,0.0462,0.000417,0.0,0.324,0.447,157.956,audio_features,0xMbfVm5z0Q1VdnYvox460,spotify:track:0xMbfVm5z0Q1VdnYvox460,https://api.spotify.com/v1/tracks/0xMbfVm5z0Q1VdnYvox460,https://api.spotify.com/v1/audio-analysis/0xMbfVm5z0Q1VdnYvox460,129067,4,Avril Lavigne,Contagious
274,0.523,0.795,4,-2.92,1,0.0386,0.00462,0.0,0.358,0.484,144.106,audio_features,0dEQaNYfp5G7Sflek2Qnde,spotify:track:0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/tracks/0dEQaNYfp5G7Sflek2Qnde,https://api.spotify.com/v1/audio-analysis/0dEQaNYfp5G7Sflek2Qnde,202013,4,Avril Lavigne,Don't Tell Me
275,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4,Avril Lavigne,Girlfriend
276,0.603,0.927,11,-3.191,0,0.158,8.41e-05,0.00422,0.257,0.728,164.022,audio_features,2MFPO648RlRj8VIsw4JFLV,spotify:track:2MFPO648RlRj8VIsw4JFLV,https://api.spotify.com/v1/tracks/2MFPO648RlRj8VIsw4JFLV,https://api.spotify.com/v1/audio-analysis/2MFPO648RlRj8VIsw4JFLV,220880,4,Avril Lavigne,Girlfriend - Junkie XL Mix
277,0.551,0.964,7,-1.883,1,0.114,0.00104,0.000253,0.245,0.668,163.965,audio_features,5xv4ggemGPNpowZAMwEYHH,spotify:track:5xv4ggemGPNpowZAMwEYHH,https://api.spotify.com/v1/tracks/5xv4ggemGPNpowZAMwEYHH,https://api.spotify.com/v1/audio-analysis/5xv4ggemGPNpowZAMwEYHH,216560,4,Avril Lavigne,Girlfriend - Radio Edit
278,0.578,0.694,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,audio_features,7gY3cyGcB2wnk2xDXiA0pe,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/tracks/7gY3cyGcB2wnk2xDXiA0pe,https://api.spotify.com/v1/audio-analysis/7gY3cyGcB2wnk2xDXiA0pe,220850,4,Avril Lavigne,Head Above Water
279,0.482,0.873,0,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165.084,audio_features,0qwcGscxUHGZTgq0zcaqk1,spotify:track:0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,214320,4,Avril Lavigne,Here's to Never Growing Up
280,0.646,0.583,0,-4.532,1,0.026,0.0209,2.4e-06,0.119,0.339,118.055,audio_features,7vTCIwHvCT3zMmtYBo0uff,spotify:track:7vTCIwHvCT3zMmtYBo0uff,https://api.spotify.com/v1/tracks/7vTCIwHvCT3zMmtYBo0uff,https://api.spotify.com/v1/audio-analysis/7vTCIwHvCT3zMmtYBo0uff,224933,4,Avril Lavigne,How Does It Feel
281,0.435,0.982,7,-2.786,1,0.167,0.00443,4.61e-05,0.723,0.272,172.084,audio_features,5kyqKoOnHwvxk0bZLeK1kr,spotify:track:5kyqKoOnHwvxk0bZLeK1kr,https://api.spotify.com/v1/tracks/5kyqKoOnHwvxk0bZLeK1kr,https://api.spotify.com/v1/audio-analysis/5kyqKoOnHwvxk0bZLeK1kr,195307,4,Avril Lavigne,I Can Do Better
282,0.563,0.74,6,-6.415,0,0.0762,0.0137,0.0,0.228,0.401,136.006,audio_features,0YIUZ1YSkeOSovmeR7IRl6,spotify:track:0YIUZ1YSkeOSovmeR7IRl6,https://api.spotify.com/v1/tracks/0YIUZ1YSkeOSovmeR7IRl6,https://api.spotify.com/v1/audio-analysis/0YIUZ1YSkeOSovmeR7IRl6,218878,4,Avril Lavigne,I Fell In Love With the Devil - Radio Edit
283,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229,audio_features,6sqNctd7MlJoKDOxPVCAvU,spotify:track:6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU,242413,4,Avril Lavigne,My Happy Ending
284,0.47,0.915,4,-4.292,1,0.0387,0.00245,2.88e-05,0.768,0.392,90.97,audio_features,3aoomQ9QdOWNGCWo9I0VjO,spotify:track:3aoomQ9QdOWNGCWo9I0VjO,https://api.spotify.com/v1/tracks/3aoomQ9QdOWNGCWo9I0VjO,https://api.spotify.com/v1/audio-analysis/3aoomQ9QdOWNGCWo9I0VjO,245667,4,Avril Lavigne,"Nobody's Fool - Live at The Point, Dublin, Ireland - March 2003"
285,0.567,0.936,0,-2.068,1,0.0537,7.17e-05,0.306,0.162,0.677,134.975,audio_features,3lxrdos6O9eZit1KMfz9A1,spotify:track:3lxrdos6O9eZit1KMfz9A1,https://api.spotify.com/v1/tracks/3lxrdos6O9eZit1KMfz9A1,https://api.spotify.com/v1/audio-analysis/3lxrdos6O9eZit1KMfz9A1,227933,4,Avril Lavigne,Runaway
286,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4,Avril Lavigne,Sk8er Boi
287,0.634,0.848,1,-3.843,0,0.047,0.00237,0.0,0.0681,0.647,105.055,audio_features,4bia7OWZPoswlzXCqESYrR,spotify:track:4bia7OWZPoswlzXCqESYrR,https://api.spotify.com/v1/tracks/4bia7OWZPoswlzXCqESYrR,https://api.spotify.com/v1/audio-analysis/4bia7OWZPoswlzXCqESYrR,209520,4,Avril Lavigne,Smile
288,0.555,0.943,2,-2.492,1,0.0891,0.00187,3.92e-05,0.151,0.882,165.027,audio_features,7lmX3dD2Xy13Jo1oCTR4ot,spotify:track:7lmX3dD2Xy13Jo1oCTR4ot,https://api.spotify.com/v1/tracks/7lmX3dD2Xy13Jo1oCTR4ot,https://api.spotify.com/v1/audio-analysis/7lmX3dD2Xy13Jo1oCTR4ot,189200,4,Avril Lavigne,The Best Damn Thing
289,0.573,0.806,2,-5.172,1,0.0326,0.000598,5.28e-06,0.142,0.589,101.998,audio_features,3nH2w4Q9yths31lC9C26fT,spotify:track:3nH2w4Q9yths31lC9C26fT,https://api.spotify.com/v1/tracks/3nH2w4Q9yths31lC9C26fT,https://api.spotify.com/v1/audio-analysis/3nH2w4Q9yths31lC9C26fT,223867,4,Avril Lavigne,Things I'll Never Say
290,0.203,0.893,9,-3.933,1,0.0733,0.00046,0.000522,0.872,0.139,161.661,audio_features,4qVX6upMDOfpQjIMlYxoOy,spotify:track:4qVX6upMDOfpQjIMlYxoOy,https://api.spotify.com/v1/tracks/4qVX6upMDOfpQjIMlYxoOy,https://api.spotify.com/v1/audio-analysis/4qVX6upMDOfpQjIMlYxoOy,260440,3,Avril Lavigne,"Unwanted - Live at The Point, Dublin, Ireland - March 2003"
291,0.586,0.907,2,-5.235,1,0.0466,0.000264,0.918,0.111,0.939,150.027,audio_features,4UJy3KwUdJ4NOitSqOqAce,spotify:track:4UJy3KwUdJ4NOitSqOqAce,https://api.spotify.com/v1/tracks/4UJy3KwUdJ4NOitSqOqAce,https://api.spotify.com/v1/audio-analysis/4UJy3KwUdJ4NOitSqOqAce,218933,4,Avril Lavigne,What The Hell - Instrumental
292,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,audio_features,2z4U9d5OAA4YLNXoCgioxo,spotify:track:2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/tracks/2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/audio-analysis/2z4U9d5OAA4YLNXoCgioxo,220707,4,Avril Lavigne,What the Hell
293,0.457,0.719,4,-3.921,0,0.0323,0.191,0.0,0.228,0.168,142.034,audio_features,54JKnDB3CzVu8wNAOM27BI,spotify:track:54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/tracks/54JKnDB3CzVu8wNAOM27BI,https://api.spotify.com/v1/audio-analysis/54JKnDB3CzVu8wNAOM27BI,240493,4,Avril Lavigne,When You're Gone
294,0.454,0.865,4,-3.841,1,0.0561,0.0323,0.0,0.186,0.34,166.018,audio_features,5XHf9PBxxHmJFuiDkGNIOA,spotify:track:5XHf9PBxxHmJFuiDkGNIOA,https://api.spotify.com/v1/tracks/5XHf9PBxxHmJFuiDkGNIOA,https://api.spotify.com/v1/audio-analysis/5XHf9PBxxHmJFuiDkGNIOA,225760,4,Avril Lavigne,Wish You Were Here
295,0.527,0.586,4,-7.648,0,0.026,0.03,0.0,0.104,0.197,95.874,audio_features,38y3xAP05YHlGzPdDDN182,spotify:track:38y3xAP05YHlGzPdDDN182,https://api.spotify.com/v1/tracks/38y3xAP05YHlGzPdDDN182,https://api.spotify.com/v1/audio-analysis/38y3xAP05YHlGzPdDDN182,329787,4,Axel Bauer,A ma place
296,0.558,0.229,3,-12.888,1,0.0292,0.364,4.67e-05,0.118,0.207,130.045,audio_features,08bjbOO169fpgxO4Oht7R3,spotify:track:08bjbOO169fpgxO4Oht7R3,https://api.spotify.com/v1/tracks/08bjbOO169fpgxO4Oht7R3,https://api.spotify.com/v1/audio-analysis/08bjbOO169fpgxO4Oht7R3,183120,4,Axel Flóvent,Slow & Steady
297,0.654,0.514,6,-10.124,1,0.0291,0.221,0.0,0.0322,0.763,96.079,audio_features,6ri4yWOtcfGpTcigL2YeBe,spotify:track:6ri4yWOtcfGpTcigL2YeBe,https://api.spotify.com/v1/tracks/6ri4yWOtcfGpTcigL2YeBe,https://api.spotify.com/v1/audio-analysis/6ri4yWOtcfGpTcigL2YeBe,232000,4,Axelle Red,Sensualité
298,0.701,0.787,8,-3.941,0,0.0855,0.27,0.0,0.105,0.904,180.027,audio_features,1Bhm5HNO1cq8olDbBmokyL,spotify:track:1Bhm5HNO1cq8olDbBmokyL,https://api.spotify.com/v1/tracks/1Bhm5HNO1cq8olDbBmokyL,https://api.spotify.com/v1/audio-analysis/1Bhm5HNO1cq8olDbBmokyL,171720,4,Aya Nakamura,Copines
299,0.912,0.598,6,-7.718,0,0.0877,0.0718,1.12e-06,0.0892,0.533,98.006,audio_features,2QpUWi6VSNOt2WyH5FIeLD,spotify:track:2QpUWi6VSNOt2WyH5FIeLD,https://api.spotify.com/v1/tracks/2QpUWi6VSNOt2WyH5FIeLD,https://api.spotify.com/v1/audio-analysis/2QpUWi6VSNOt2WyH5FIeLD,180840,4,Aya Nakamura,Pookie
300,0.469,0.989,7,-3.496,0,0.204,0.0869,0.00554,0.315,0.365,156.091,audio_features,3izBEDCUBTzl67nIq2owgX,spotify:track:3izBEDCUBTzl67nIq2owgX,https://api.spotify.com/v1/tracks/3izBEDCUBTzl67nIq2owgX,https://api.spotify.com/v1/audio-analysis/3izBEDCUBTzl67nIq2owgX,262693,4,Ayana Taketatsu,Hey! Calorie Queen
301,0.463,0.408,11,-12.238,1,0.0282,0.0924,0.00751,0.116,0.32,145.13,audio_features,6yH32cEs7cxX7ofsL5FeVp,spotify:track:6yH32cEs7cxX7ofsL5FeVp,https://api.spotify.com/v1/tracks/6yH32cEs7cxX7ofsL5FeVp,https://api.spotify.com/v1/audio-analysis/6yH32cEs7cxX7ofsL5FeVp,183827,4,Azure Ray,If You Fall
302,0.613,0.931,2,-1.84,1,0.0427,0.0832,0.0,0.139,0.727,126.984,audio_features,7vQ6OmA3UvEMjRKv8jxC3o,spotify:track:7vQ6OmA3UvEMjRKv8jxC3o,https://api.spotify.com/v1/tracks/7vQ6OmA3UvEMjRKv8jxC3o,https://api.spotify.com/v1/audio-analysis/7vQ6OmA3UvEMjRKv8jxC3o,205714,4,B.A.P,1004
303,0.383,0.0775,2,-22.771,1,0.054,0.994,0.913,0.0881,0.187,126.397,audio_features,0APYVp5VIG9U1VoMNNWGfP,spotify:track:0APYVp5VIG9U1VoMNNWGfP,https://api.spotify.com/v1/tracks/0APYVp5VIG9U1VoMNNWGfP,https://api.spotify.com/v1/audio-analysis/0APYVp5VIG9U1VoMNNWGfP,853427,4,B.A.P,1004 - Angel
304,0.811,0.846,3,-2.028,0,0.0656,0.0393,0.0,0.0828,0.671,110.022,audio_features,27GSSHVsa1yOfdKe9Mw3gE,spotify:track:27GSSHVsa1yOfdKe9Mw3gE,https://api.spotify.com/v1/tracks/27GSSHVsa1yOfdKe9Mw3gE,https://api.spotify.com/v1/audio-analysis/27GSSHVsa1yOfdKe9Mw3gE,196612,4,B.A.P,Feel So Good
305,0.604,0.902,11,-3.961,0,0.208,0.0218,0.0,0.093,0.519,172.098,audio_features,1R5cQ0Ja6dSJy6zBEDtcIn,spotify:track:1R5cQ0Ja6dSJy6zBEDtcIn,https://api.spotify.com/v1/tracks/1R5cQ0Ja6dSJy6zBEDtcIn,https://api.spotify.com/v1/audio-analysis/1R5cQ0Ja6dSJy6zBEDtcIn,215562,4,B.A.P,NO MERCY
306,0.588,0.966,6,-2.382,1,0.0982,0.0898,0.0,0.0524,0.181,93.976,audio_features,3qD6JLux32D32vIfTpTwGM,spotify:track:3qD6JLux32D32vIfTpTwGM,https://api.spotify.com/v1/tracks/3qD6JLux32D32vIfTpTwGM,https://api.spotify.com/v1/audio-analysis/3qD6JLux32D32vIfTpTwGM,231758,4,B.A.P,POWER
307,0.644,0.927,5,-3.644,1,0.115,0.151,0.0,0.163,0.708,144.052,audio_features,0ZUEA6IJe56WfJPsKwcstJ,spotify:track:0ZUEA6IJe56WfJPsKwcstJ,https://api.spotify.com/v1/tracks/0ZUEA6IJe56WfJPsKwcstJ,https://api.spotify.com/v1/audio-analysis/0ZUEA6IJe56WfJPsKwcstJ,210181,4,B.A.P,Voice Message
308,0.591,0.914,9,-2.885,1,0.0599,0.0934,0.0,0.324,0.414,132.996,audio_features,2ZmuOr7GoltAzEqB0Svd5W,spotify:track:2ZmuOr7GoltAzEqB0Svd5W,https://api.spotify.com/v1/tracks/2ZmuOr7GoltAzEqB0Svd5W,https://api.spotify.com/v1/audio-analysis/2ZmuOr7GoltAzEqB0Svd5W,211680,4,B1A4,Baby I'm Sorry
309,0.634,0.736,6,-4.404,0,0.0287,0.00168,3.43e-06,0.3,0.909,129.0,audio_features,67YqaUNw19jFcPq4OVp9aF,spotify:track:67YqaUNw19jFcPq4OVp9aF,https://api.spotify.com/v1/tracks/67YqaUNw19jFcPq4OVp9aF,https://api.spotify.com/v1/audio-analysis/67YqaUNw19jFcPq4OVp9aF,208813,4,BB Brunes,Grande Rio
310,0.593,0.735,9,-3.979,0,0.0927,0.0233,0.0,0.0923,0.425,74.967,audio_features,79JjevZxTK4DKntcVbfrOv,spotify:track:79JjevZxTK4DKntcVbfrOv,https://api.spotify.com/v1/tracks/79JjevZxTK4DKntcVbfrOv,https://api.spotify.com/v1/audio-analysis/79JjevZxTK4DKntcVbfrOv,238000,4,BIGBANG,BAD BOY
311,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178,4,BIGBANG,BANG BANG BANG
312,0.58,0.86,7,-8.085,1,0.269,0.211,0.0,0.694,0.586,124.961,audio_features,4Hvr1qGTbXJ3vskvaL4lCp,spotify:track:4Hvr1qGTbXJ3vskvaL4lCp,https://api.spotify.com/v1/tracks/4Hvr1qGTbXJ3vskvaL4lCp,https://api.spotify.com/v1/audio-analysis/4Hvr1qGTbXJ3vskvaL4lCp,234480,4,BIGBANG,BLUE - [BIGBANG SPECIAL EVENT]
313,0.608,0.706,7,-7.275,1,0.0853,0.0595,0.0,0.056,0.357,124.985,audio_features,4LOLvDtzykDC7y9WehFoOi,spotify:track:4LOLvDtzykDC7y9WehFoOi,https://api.spotify.com/v1/tracks/4LOLvDtzykDC7y9WehFoOi,https://api.spotify.com/v1/audio-analysis/4LOLvDtzykDC7y9WehFoOi,233099,4,BIGBANG,Blue
314,0.716,0.763,0,-3.001,0,0.0945,0.147,0.0,0.271,0.575,90.101,audio_features,3lYvepDz6yYj29z7e4r5z0,spotify:track:3lYvepDz6yYj29z7e4r5z0,https://api.spotify.com/v1/tracks/3lYvepDz6yYj29z7e4r5z0,https://api.spotify.com/v1/audio-analysis/3lYvepDz6yYj29z7e4r5z0,231748,4,BIGBANG,FXXK IT
